,campaign_id,campaign_name,start_date,end_date,channel,impressions,clicks,spend,conversions,active,campaign_tag,season
696,CMP-00697,Q4_BlackFriday_CMP-00697,2023-11-23,2023-12-04,Google Ads,4709,195,257.08,32.0,True,INVALID,BlackFriday
697,CMP-00698,Q1_Winter_CMP-00698,2023-06-19,2023-07-07,TikTok,31355,1096,721.59,67.0,True,TI,Winter
698,CMP-00699,Q1_BlackFriday_CMP-00699,,2023-04-02,TikTok,56771,1690,959.82,197.0,True,TI,BlackFriday
699,CMP-00700,Q3_Summer_CMP-00700,2023-10-09,2023-11-05,Email,58799,2891,4291.92,188.0,True,EM,Summer
700,CMP-00701,Q3_Summer_CMP-00701,2023-12-01,2023-12-25,Facebook,14116,223,290.51,11.0,False,FA,Summer
701,CMP-00702,Q2_BlackFriday_CMP-00702,2023-09-02,2023-09-08,Email,26470,1032,642.97,146.0,False,EM,BlackFriday
702,CMP-00703,Q1_Summer_CMP-00703,2023-05-28,2023-06-25,Facebook,43344,764,422.04,148.0,False,FA,Summer
703,CMP-00704,Q4_Summer_CMP-00704,2023-02-15,2023-03-13,Instagram,43918,1033,2050.13,,True,INVALID,Summer
704,CMP-00705,Q1_Winter_CMP-00705,2023-01-20,2023-02-08,Instagram,53224,1189,648.04,183.0,True,IN,Winter
705,CMP-00706,Q2_BlackFriday_CMP-00706,,2023-01-09,Email,40298,1929,2250.74,124.0,True,EM,BlackFriday
706,CMP-00707,Q3_Launch_CMP-00707,2023-07-23,2023-08-19,Google Ads,81219,3954,4969.9,360.0,True,GO,Launch
707,CMP-00708,Q1_Launch_CMP-00708,,2023-06-24,Google Ads,62629,1084,732.7,106.0,False,GO,Launch
708,CMP-00709,Q3_Winter_CMP-00709,2023-10-18,2023-10-25,Email,67040,729,549.37,119.0,True,EM,Winter
709,CMP-00710,Q1_BlackFriday_CMP-00710,2023-06-21,2023-07-18,Email,29016,1125,1156.17,191.0,True,EM,BlackFriday
710,CMP-00711,Q3_BlackFriday_CMP-00711,2023-10-06,2023-10-29,TikTok,24960,666,1093.91,71.0,True,TI,BlackFriday
711,CMP-00712,Q4_BlackFriday_CMP-00712,2023-03-10,2023-03-23,TikTok,34591,468,589.97,52.0,True,TI,BlackFriday
712,CMP-00713,Q4_BlackFriday_CMP-00713,2023-04-09,2023-04-12,Instagram,83848,3131,4561.41,177.0,True,IN,BlackFriday
713,CMP-00714,Q1_Winter_CMP-00714,2023-08-23,2023-09-19,,68641,2183,4317.45,203.0,True,INVALID,Winter
714,CMP-00715,Q3_Summer_CMP-00715,2023-01-08,2023-01-22,TikTok,37395,1840,3039.7,216.0,False,TI,Summer
715,CMP-00716,Q3_Winter_CMP-00716,2023-10-18,2023-11-16,TikTok,23700,452,520.5,30.0,True,TI,Winter
716,CMP-00717,Q1_Summer_CMP-00717,2023-11-09,2023-11-13,Email,35620,931,1088.96,109.0,True,INVALID,Summer
717,CMP-00718,Q2_BlackFriday_CMP-00718,,2023-07-25,Google Ads,21559,683,975.43,121.0,False,GO,BlackFriday
718,CMP-00719,Q3_Winter_CMP-00719,,2023-12-27,Instagram,94045,3918,5869.35,537.0,False,IN,Winter
719,CMP-00720,Q4_Summer_CMP-00720,2023-03-13,2023-03-15,TikTok,94396,3016,3773.22,,False,TI,Summer
720,CMP-00721,Q2_Launch_CMP-00721,2023-01-04,2023-01-21,,62642,2162,3172.28,170.0,False,XX,Launch
721,CMP-00722,Q1_Summer_CMP-00722,2023-05-17,2023-05-21,Google Ads,77539,1476,790.1,178.0,True,GO,Summer
722,CMP-00723,Q2_Launch_CMP-00723,,2023-11-09,TikTok,22732,997,1141.0,103.0,True,TI,Launch
723,CMP-00724,Q1_Summer_CMP-00724,2023-12-01,2023-12-02,Google Ads,92362,2507,2302.45,260.0,True,GO,Summer
724,CMP-00725,Q4_Launch_CMP-00725,2023-12-08,2023-12-17,TikTok,31354,490,339.94,63.0,False,TI,Launch
725,CMP-00726,Q3_BlackFriday_CMP-00726,2023-07-27,2023-08-26,TikTok,14843,542,351.93,74.0,False,TI,BlackFriday
726,CMP-00727,Q2_BlackFriday_CMP-00727,2023-12-27,2024-01-14,Google Ads,72726,1355,1903.49,229.0,False,GO,BlackFriday
727,CMP-00728,Q2_BlackFriday_CMP-00728,2023-11-24,2023-12-16,TikTok,18640,259,332.92,26.0,True,TI,BlackFriday
728,CMP-00729,Q2_BlackFriday_CMP-00729,2023-11-11,2023-11-17,TikTok,53528,2380,2095.3,406.0,False,TI,BlackFriday
729,CMP-00730,Q2_Launch_CMP-00730,2023-09-02,2023-09-26,Email,39413,1119,1349.99,112.0,True,INVALID,Launch
730,CMP-00731,Q3_Summer_CMP-00731,2023-11-07,2023-11-15,Facebook,53638,2143,2653.78,124.0,False,FA,Summer
731,CMP-00732,Q2_Launch_CMP-00732,2023-08-30,2023-09-21,Facebook,53736,1161,920.11,154.0,True,FA,Launch
732,CMP-00733,Q4_BlackFriday_CMP-00733,2023-04-22,2023-05-15,Instagram,69866,2897,4282.17,400.0,False,IN,BlackFriday
733,CMP-00734,Q1_BlackFriday_CMP-00734,,2023-03-09,Google Ads,20087,290,484.7,55.0,True,GO,BlackFriday
734,CMP-00735,Q1_BlackFriday_CMP-00735,2023-08-17,2023-08-28,Email,42430,1028,1734.44,163.0,True,EM,BlackFriday
735,CMP-00736,Q4_Winter_CMP-00736,2023-10-16,2023-11-01,Facebook,25504,1252,1757.44,234.0,True,FA,Winter
736,CMP-00737,Q4_Launch_CMP-00737,2023-09-16,2023-09-20,Email,8114,338,428.4,62.0,False,INVALID,Launch
737,CMP-00738,Q2_Winter_CMP-00738,2023-03-26,2023-04-06,Google Ads,79859,2387,1411.94,335.0,False,GO,Winter
738,CMP-00739,Q2_Launch_CMP-00739,2023-03-01,2023-03-25,Google Ads,11975,282,262.75,36.0,True,GO,Launch
739,CMP-00740,Q2_BlackFriday_CMP-00740,,2023-10-05,Email,12023,539,344.91,72.0,True,E-,BlackFriday
740,CMP-00741,Q3_BlackFriday_CMP-00741,,2023-10-15,Instagram,22447,713,1387.31,140.0,True,IN,BlackFriday
741,CMP-00742,Q3_Summer_CMP-00742,2023-03-09,2023-03-21,Email,91469,3689,2591.97,612.0,False,EM,Summer
742,CMP-00743,Q1_Launch_CMP-00743,2023-01-30,2023-02-17,Google Ads,24959,1002,729.12,66.0,True,GO,Launch
743,CMP-00744,Q4_Winter_CMP-00744,2023-06-07,2023-07-07,Instagram,67203,720,1320.74,120.0,False,IN,Winter
744,CMP-00745,Q4_Winter_CMP-00745,2023-01-02,2023-01-15,Email,30703,462,885.14,34.0,True,EM,Winter
745,CMP-00746,Q2_Launch_CMP-00746,2023-01-24,2023-02-10,Google Ads,10337,376,619.93,44.0,False,GO,Launch
746,CMP-00747,Q1_Winter_CMP-00747,2023-10-05,2023-10-27,Facebook,47427,780,396.32,63.0,True,FA,Winter
747,CMP-00748,Q1_Launch_CMP-00748,2023-02-05,2023-03-04,TikTok,62529,1264,634.55,193.0,True,TI,Launch
748,CMP-00749,Q3_Launch_CMP-00749,2023-05-27,2023-06-09,Google Ads,85665,4100,4375.32,744.0,True,GO,Launch
749,CMP-00750,Q1_Winter_CMP-00750,2023-11-25,2023-12-03,TikTok,32921,1066,762.29,99.0,True,TI,Winter
750,CMP-00751,Q1_Launch_CMP-00751,2023-08-04,2023-08-23,Google Ads,34307,1373,724.37,85.0,True,GO,Launch
751,CMP-00752,Q1_Winter_CMP-00752,2023-08-18,2023-08-30,Google Ads,28355,916,1095.63,86.0,True,GO,Winter
752,CMP-00753,Q1_Winter_CMP-00753,,2023-08-05,TikTok,5835,187,358.03,28.0,True,TI,Winter
753,CMP-00754,Q4_Launch_CMP-00754,2023-12-05,2023-12-19,Google Ads,21159,291,286.85,28.0,False,INVALID,Launch
754,CMP-00755,Q3_Winter_CMP-00755,2023-06-28,2023-07-21,TikTok,48605,1154,1721.43,105.0,True,TI,Winter
755,CMP-00756,Q4_Winter_CMP-00756,2023-07-21,2023-08-15,Instagram,39088,832,1229.99,64.0,False,IN,Winter
756,CMP-00757,Q3_Summer_CMP-00757,2023-04-25,2023-04-29,TikTok,79752,2043,1790.93,254.0,False,TI,Summer
757,CMP-00758,Q3_BlackFriday_CMP-00758,2023-06-02,2023-06-10,Instagram,56284,2360,3482.51,215.0,True,IN,BlackFriday
758,CMP-00759,Q1_Summer_CMP-00759,2023-08-06,2023-08-27,Instagram,58043,1443,1181.1,230.0,True,IN,Summer
759,CMP-00760,Q1_BlackFriday_CMP-00760,2023-05-07,2023-05-28,,36547,1025,700.09,,True,XX,BlackFriday
760,CMP-00761,Q4_Launch_CMP-00761,2023-04-07,2023-04-22,TikTok,98007,2537,3937.61,379.0,False,INVALID,Launch
761,CMP-00762,Q4_Launch_CMP-00762,,2023-03-04,TikTok,83844,1151,771.36,98.0,True,TI,Launch
762,CMP-00763,Q3_Launch_CMP-00763,2023-12-05,2024-01-01,Google Ads,28532,788,1572.35,97.0,True,GO,Launch
763,CMP-00764,Q2_Winter_CMP-00764,,2023-09-24,Email,35349,630,488.36,58.0,True,INVALID,Winter
764,CMP-00765,Q1_Winter_CMP-00765,,2023-11-30,TikTok,46445,811,1128.27,128.0,True,TI,Winter
765,CMP-00766,Q1_BlackFriday_CMP-00766,2023-11-03,2023-11-28,Instagram,6713,92,102.77,17.0,True,IN,BlackFriday
766,CMP-00767,Q4_Launch_CMP-00767,2023-05-06,2023-05-13,Facebook,57178,1387,956.45,,True,FA,Launch
767,CMP-00768,Q3_Launch_CMP-00768,2023-04-30,2023-05-23,Google Ads,50407,2031,1100.33,279.0,True,GO,Launch
768,CMP-00769,Q2_BlackFriday_CMP-00769,2023-01-29,2023-01-30,Instagram,71340,1502,2154.02,,False,IN,BlackFriday
769,CMP-00770,Q1_Winter_CMP-00770,2023-04-30,2023-05-29,Google Ads,51990,1169,1999.15,201.0,True,INVALID,Winter
770,CMP-00771,Q3_Launch_CMP-00771,2023-06-13,2023-07-09,Email,76672,2737,4825.4,417.0,True,EM,Launch
771,CMP-00772,Q3_Summer_CMP-00772,2023-06-14,2023-07-01,Facebook,66545,1186,1451.75,91.0,False,FA,Summer
772,CMP-00773,Q4_BlackFriday_CMP-00773,2023-12-05,2023-12-31,Email,85791,3935,6556.43,681.0,True,EM,BlackFriday
773,CMP-00774,Q3_Launch_CMP-00774,,2023-05-25,Facebook,59141,1821,2748.38,208.0,True,FA,Launch
774,CMP-00775,Q3_Winter_CMP-00775,2023-10-30,2023-11-15,TikTok,24793,691,1096.19,54.0,False,TI,Winter
775,CMP-00776,Q2_Summer_CMP-00776,2023-11-17,2023-11-22,Google_Ads,57570,1860,2304.35,171.0,True,GO,Summer
776,CMP-00777,Q2_Launch_CMP-00777,2023-01-25,2023-02-24,Facebook,96084,1598,2317.29,144.0,True,FA,Launch
777,CMP-00778,Q3_BlackFriday_CMP-00778,2023-12-10,2023-12-13,Email,38892,1343,2294.23,,True,EM,BlackFriday
778,CMP-00779,Q1_BlackFriday_CMP-00779,2023-12-23,2024-01-15,Facebook,2015,49,53.74,4.0,True,FA,BlackFriday
779,CMP-00780,Q3_Winter_CMP-00780,2023-07-12,2023-07-22,Instagram,62813,2882,4925.25,197.0,True,IN,Winter
780,CMP-00781,Q1_BlackFriday_CMP-00781,2023-05-04,2023-05-12,,28712,481,667.64,32.0,True,XX,BlackFriday
781,CMP-00782,Q3_Launch_CMP-00782,2023-12-29,2024-01-23,TikTok,9415,285,213.42,39.0,True,TI,Launch
782,CMP-00783,Q4_Winter_CMP-00783,2023-01-30,2023-02-12,Google Ads,63292,2147,1153.0,343.0,False,GO,Winter
783,CMP-00784,Q2_BlackFriday_CMP-00784,2023-10-13,2023-10-23,Facebook,24833,281,293.4,27.0,False,FA,BlackFriday
784,CMP-00785,Q3_Summer_CMP-00785,2023-05-11,2023-06-07,Facebook,5158,126,166.33,6.0,True,FA,Summer
785,CMP-00786,Q2_BlackFriday_CMP-00786,,2023-08-26,TikTok,63680,2502,4402.85,172.0,True,TI,BlackFriday
786,CMP-00787,Q2_Summer_CMP-00787,,2023-04-26,Email,21309,912,630.4,170.0,False,EM,Summer
787,CMP-00788,Q2_Winter_CMP-00788,2023-07-13,2023-08-03,Facebook,7970,179,304.36,22.0,True,FA,Winter
788,CMP-00789,Q1_Summer_CMP-00789,2023-02-07,2023-02-11,Google Ads,73474,3081,5528.9,363.0,True,GO,Summer
789,CMP-00790,Q2_Summer_CMP-00790,2023-12-10,2024-01-06,Facebook,87704,4272,8603.537499999999,237.0,True,FA,Summer
790,CMP-00791,Q4_Summer_CMP-00791,2023-06-20,2023-06-27,Email,47540,2104,3739.63,335.0,True,EM,Summer
791,CMP-00792,Q3_Winter_CMP-00792,2023-04-19,2023-04-20,TikTok,21384,314,623.97,40.0,True,TI,Winter
792,CMP-00793,Q3_Launch_CMP-00793,2023-03-02,2023-03-03,Google Ads,19017,752,1195.87,60.0,True,GO,Launch
793,CMP-00794,Q4_Winter_CMP-00794,2023-05-05,2023-05-06,TikTok,76880,1751,2936.7,116.0,True,TI,Winter
794,CMP-00795,Q4_BlackFriday_CMP-00795,2023-07-23,2023-08-02,Instagram,9702,480,955.98,51.0,True,IN,BlackFriday
795,CMP-00796,Q1_Summer_CMP-00796,2023-05-25,2023-05-29,TikTok,1384,40,56.33,7.0,True,TI,Summer
796,CMP-00797,Q4_Launch_CMP-00797,2023-07-03,2023-07-10,Instagram,1404,20,19.24,3.0,True,IN,Launch
797,CMP-00798,Q4_BlackFriday_CMP-00798,2023-09-12,2023-09-18,TikTok,41943,1636,2873.3,229.0,True,TI,BlackFriday
798,CMP-00799,Q1_Winter_CMP-00799,2023-08-29,2023-09-25,Google Ads,48926,1121,1593.76,178.0,True,GO,Winter
799,CMP-00800,Q3_Summer_CMP-00800,2023-04-15,2023-05-10,Email,30189,1505,2064.55,101.0,False,EM,Summer
800,CMP-00801,Q3_Summer_CMP-00801,2023-10-16,2023-11-07,Facebook,13763,677,596.07,93.0,True,FA,Summer
801,CMP-00802,Q2_Summer_CMP-00802,2023-01-09,2023-01-12,Email,19384,702,1147.42,105.0,True,EM,Summer
802,CMP-00803,Q3_Winter_CMP-00803,2023-10-24,2023-11-23,TikTok,61100,928,577.68,74.0,True,TI,Winter
803,CMP-00804,Q3_BlackFriday_CMP-00804,2023-04-11,2023-05-11,TikTok,99142,3715,7008.09,676.0,True,INVALID,BlackFriday
804,CMP-00805,Q4_Summer_CMP-00805,2023-05-06,2023-06-05,,10860,149,147.32,11.0,False,XX,Summer
805,CMP-00806,Q3_Summer_CMP-00806,2023-12-17,2023-12-21,TikTok,81642,912,630.8,88.0,True,INVALID,Summer
806,CMP-00807,Q4_Summer_CMP-00807,2023-09-08,2023-09-22,Email,51612,2215,2577.26,316.0,False,INVALID,Summer
807,CMP-00808,Q3_Winter_CMP-00808,2023-09-09,2023-09-21,TikTok,24574,451,254.23,65.0,True,TI,Winter
808,CMP-00809,Q1_Summer_CMP-00809,2023-06-30,2023-07-22,Email,24524,617,942.12,95.0,True,EM,Summer
809,CMP-00810,Q2_Winter_CMP-00810,2023-09-08,2023-09-21,,70172,3434,6366.84,229.0,True,XX,Winter
810,CMP-00811,Q4_Winter_CMP-00811,2023-11-25,2023-11-26,Instagram,11916,279,489.89,,False,INVALID,Winter
811,CMP-00812,Q2_BlackFriday_CMP-00812,2023-02-08,2023-03-03,Email,5809,126,87.07,16.0,True,EM,BlackFriday
812,CMP-00813,Q4_Winter_CMP-00813,2023-01-04,2023-01-24,Email,33201,1551,1069.27,187.0,True,EM,Winter
813,CMP-00814,Q4_Winter_CMP-00814,,2023-05-09,TikTok,54330,783,1346.88,154.0,True,TI,Winter
814,CMP-00815,Q4_BlackFriday_CMP-00815,,2023-03-30,TikTok,14456,583,1099.76,93.0,True,TI,BlackFriday
815,CMP-00816,Q2_Winter_CMP-00816,,2023-09-29,Instagram,57397,2842,3384.84,192.0,True,IN,Winter
816,CMP-00817,Q1_Winter_CMP-00817,2023-11-23,2023-12-05,Google Ads,39765,1831,2285.92,299.0,False,GO,Winter
817,CMP-00818,Q1_Launch_CMP-00818,,2023-05-16,Email,35816,1291,-1261.81,82.0,True,EM,Launch
818,CMP-00819,Q1_Launch_CMP-00819,,2023-10-10,Email,46106,1040,1915.05,56.0,True,E-,Launch
819,CMP-00820,Q2_Winter_CMP-00820,2023-09-29,2023-10-13,Facebook,54932,1108,1625.83,122.0,True,FA,Winter
820,CMP-00821,Q1_Launch_CMP-00821,,2023-06-16,Email,18100,774,721.66,154.0,False,EM,Launch
821,CMP-00822,Q3_Launch_CMP-00822,2023-12-24,2024-01-12,TikTok,58091,2625,2488.96,200.0,True,TI,Launch
822,CMP-00823,Q2_BlackFriday_CMP-00823,,2023-03-06,TikTok,22949,711,1305.96,107.0,True,TI,BlackFriday
823,CMP-00824,Q4_Winter_CMP-00824,2023-03-18,2023-04-03,Email,71080,1405,731.23,106.0,False,EM,Winter
824,CMP-00825,Q3_Winter_CMP-00825,2023-05-10,2023-05-31,Google Ads,38744,562,553.06,89.0,False,GO,Winter
825,CMP-00826,Q3_Launch_CMP-00826,,2023-08-12,Facebook,46543,627,834.87,78.0,True,FA,Launch
826,CMP-00827,Q4_Launch_CMP-00827,2023-07-27,2023-08-15,Facebook,93193,3612,2609.04,549.0,True,FA,Launch
827,CMP-00828,Q3_Launch_CMP-00828,2023-12-23,2023-12-25,TikTok,37187,996,635.6,80.0,True,TI,Launch
828,CMP-00829,Q3_Summer_CMP-00829,2023-02-11,2023-03-05,Instagram,8239,380,654.71,61.0,True,INVALID,Summer
829,CMP-00830,Q2_Summer_CMP-00830,,2023-02-02,Facebook,15489,613,1128.9,,True,FA,Summer
830,CMP-00831,Q3_Launch_CMP-00831,2023-07-14,2023-07-16,Google Ads,59017,1041,1806.56,155.0,True,GO,Launch
831,CMP-00832,Q4_BlackFriday_CMP-00832,,2023-12-09,TikTok,62877,2172,4014.25,269.0,True,TI,BlackFriday
832,CMP-00833,Q2_Launch_CMP-00833,,2023-04-09,TikTok,44125,1209,1607.57,227.0,True,TI,Launch
833,CMP-00834,Q1_Winter_CMP-00834,2023-08-11,2023-08-23,Google Ads,50922,1685,2895.48,88.0,True,GO,Winter
834,CMP-00835,Q4_BlackFriday_CMP-00835,2023-02-18,2023-02-19,Instagram,95074,3757,4042.77,599.0,False,IN,BlackFriday
835,CMP-00836,Q1_BlackFriday_CMP-00836,2023-04-28,2023-05-07,Facebook,33049,1396,2093.16,255.0,True,FA,BlackFriday
836,CMP-00837,Q4_Winter_CMP-00837,,2023-11-10,Email,38131,1668,3308.07,,True,EM,Winter
837,CMP-00838,Q4_Launch_CMP-00838,2023-02-08,2023-02-24,Facebook,43944,885,742.15,103.0,True,FA,Launch
838,CMP-00839,Q4_Winter_CMP-00839,,2023-07-08,Facebook,74963,842,913.44,67.0,False,FA,Winter
839,CMP-00840,Q1_BlackFriday_CMP-00840,,2023-07-07,Facebook,25285,1000,1220.07,,False,FA,BlackFriday
840,CMP-00841,Q3_Winter_CMP-00841,2023-04-17,2023-04-30,TikTok,38626,550,388.86,81.0,True,TI,Winter
841,CMP-00842,Q4_Summer_CMP-00842,2023-12-31,2024-01-25,TikTok,43808,989,614.72,94.0,False,TI,Summer
842,CMP-00843,Q3_BlackFriday_CMP-00843,2023-06-03,2023-06-21,Email,89464,908,1584.08,108.0,True,EM,BlackFriday
843,CMP-00844,Q3_Launch_CMP-00844,2023-07-19,2023-08-13,Google Ads,54871,2044,4016.85,,True,GO,Launch
844,CMP-00845,Q4_Launch_CMP-00845,2023-07-16,2023-07-20,Email,20198,337,373.09,35.0,False,EM,Launch
845,CMP-00846,Q4_Launch_CMP-00846,2023-12-19,2024-01-02,TikTok,20758,751,474.24,55.0,False,TI,Launch
846,CMP-00847,Q3_Summer_CMP-00847,,2023-07-20,Facebook,16254,807,483.17,147.0,False,FA,Summer
847,CMP-00848,Q3_Launch_CMP-00848,,2023-12-27,Facebook,45238,583,1070.96,30.0,True,FA,Launch
848,CMP-00849,Q2_BlackFriday_CMP-00849,2023-11-06,2023-11-26,Facebook,2252,29,34.68,5.0,True,FA,BlackFriday
849,CMP-00850,Q1_BlackFriday_CMP-00850,2023-07-23,2023-08-21,Instagram,40764,962,942.8,130.0,True,INVALID,BlackFriday
850,CMP-00851,Q4_Launch_CMP-00851,2023-11-21,2023-12-03,Instagram,78709,3514,4268.43,,True,IN,Launch
851,CMP-00852,Q2_Winter_CMP-00852,2023-09-09,2023-10-01,Instagram,38441,715,698.88,113.0,False,IN,Winter
852,CMP-00853,Q2_Summer_CMP-00853,2023-07-12,2023-07-28,TikTok,93234,2276,2807.57,287.0,False,TI,Summer
853,CMP-00854,Q3_Winter_CMP-00854,2023-12-05,2023-12-06,Email,54682,696,1245.38,86.0,True,EM,Winter
854,CMP-00855,Q1_Summer_CMP-00855,2023-06-01,2023-06-14,Google Ads,60494,2451,3403.1,163.0,True,GO,Summer
855,CMP-00856,Q4_Summer_CMP-00856,2023-02-12,2023-02-14,Instagram,82317,2167,3341.47,234.0,True,IN,Summer
856,CMP-00857,Q3_BlackFriday_CMP-00857,2023-11-21,2023-12-07,Facebook,66215,2673,2798.65,230.0,True,FA,BlackFriday
857,CMP-00858,Q1_Summer_CMP-00858,,2023-05-02,Instagram,79587,3672,5903.69,192.0,True,IN,Summer
858,CMP-00859,Q2_BlackFriday_CMP-00859,2023-06-07,2023-07-06,TikTok,7949,153,229.49,15.0,False,TI,BlackFriday
859,CMP-00860,Q2_Winter_CMP-00860,2023-02-22,2023-02-25,TikTok,56393,2385,1620.23,151.0,False,TI,Winter
860,CMP-00861,Q4_Winter_CMP-00861,2023-08-18,2023-09-03,TikTok,74553,921,1251.61,81.0,False,TI,Winter
861,CMP-00862,Q3_Winter_CMP-00862,,2023-02-17,Instagram,7941,364,322.18,23.0,True,IN,Winter
862,CMP-00863,Q3_BlackFriday_CMP-00863,2023-07-01,2023-07-19,TikTok,26934,970,1654.96,63.0,True,TI,BlackFriday
863,CMP-00864,Q4_Winter_CMP-00864,,2023-06-19,Facebook,24386,1096,1248.24,87.0,False,FA,Winter
864,CMP-00865,Q2_Summer_CMP-00865,,2023-08-03,TikTok,62886,629,1252.98,125.0,True,TI,Summer
865,CMP-00866,Q1_Summer_CMP-00866,2023-10-14,2023-11-13,TikTok,76745,1286,821.43,64.0,True,TI,Summer
866,CMP-00867,Q1_Launch_CMP-00867,2023-10-20,2023-11-13,Email,84251,2156,3601.64,314.0,True,EM,Launch
867,CMP-00868,Q4_Summer_CMP-00868,2023-03-28,2023-04-24,Google_Ads,95456,2403,3629.86,171.0,True,GO,Summer
868,CMP-00869,Q2_BlackFriday_CMP-00869,2023-09-10,2023-10-03,TikTok,54413,1037,1712.34,195.0,True,TI,BlackFriday
869,CMP-00870,Q3_Summer_CMP-00870,2023-05-22,2023-06-12,Email,57800,1460,1403.49,93.0,True,EM,Summer
870,CMP-00871,Q2_Winter_CMP-00871,2023-02-09,2023-03-11,TikTok,98239,1488,1842.27,287.0,True,TI,Winter
871,CMP-00872,Q1_BlackFriday_CMP-00872,2023-11-17,2023-11-21,Facebook,43318,1148,1945.59,162.0,True,FA,BlackFriday
872,CMP-00873,Q1_Launch_CMP-00873,2023-08-23,2023-09-07,TikTok,71173,2995,2542.19,150.0,True,TI,Launch
873,CMP-00874,Q4_Winter_CMP-00874,2023-07-22,2023-08-04,Email,71390,2081,1746.06,383.0,False,EM,Winter
874,CMP-00875,Q3_Summer_CMP-00875,2023-06-18,2023-07-12,TikTok,53329,571,757.48,73.0,True,TI,Summer
875,CMP-00876,Q1_Summer_CMP-00876,2023-11-30,2023-12-11,Facebook,44088,1184,1521.85,105.0,False,FA,Summer
876,CMP-00877,Q4_Summer_CMP-00877,2023-06-14,2023-06-22,Google Ads,40811,452,417.37,74.0,True,GO,Summer
877,CMP-00878,Q1_Winter_CMP-00878,2023-09-03,2023-09-23,TikTok,56479,2747,2601.72,519.0,False,TI,Winter
878,CMP-00879,Q1_Launch_CMP-00879,2023-06-13,2023-06-29,Google Ads,86392,1304,1195.47,159.0,True,GO,Launch
879,CMP-00880,Q2_BlackFriday_CMP-00880,2023-09-09,2023-09-11,TikTok,88369,3385,5609.85,329.0,True,TI,BlackFriday
880,CMP-00881,Q3_Launch_CMP-00881,2023-06-16,2023-06-27,Instagram,20963,1025,1514.8,172.0,True,IN,Launch
881,CMP-00882,Q1_BlackFriday_CMP-00882,2023-07-21,2023-07-31,Email,56123,2415,4222.93,367.0,True,EM,BlackFriday
882,CMP-00883,Q3_Launch_CMP-00883,2023-04-13,2023-05-01,Google Ads,93705,3558,6985.1,652.0,True,GO,Launch
883,CMP-00884,Q2_Summer_CMP-00884,,2024-01-10,TikTok,74477,3245,3930.49,499.0,True,TI,Summer
884,CMP-00885,Q3_Launch_CMP-00885,2023-08-25,2023-09-17,Google Ads,15388,758,454.83,65.0,True,INVALID,Launch
885,CMP-00886,Q4_BlackFriday_CMP-00886,,2023-06-27,TikTok,6569,228,130.45,43.0,False,TI,BlackFriday
886,CMP-00887,Q4_Summer_CMP-00887,2023-07-29,2023-08-13,Google Ads,70836,2292,-2162.5,150.0,True,GO,Summer
887,CMP-00888,Q2_Launch_CMP-00888,2023-06-05,2023-06-12,Instagram,37586,1320,2506.44,119.0,True,IN,Launch
888,CMP-00889,Q3_Launch_CMP-00889,,2023-05-28,Google Ads,13015,407,522.92,52.0,True,GO,Launch
889,CMP-00890,Q3_Winter_CMP-00890,2023-11-03,2023-11-17,Facebook,46002,1628,1477.7,219.0,True,FA,Winter
890,CMP-00891,Q4_Summer_CMP-00891,2023-09-17,2023-09-21,Instagram,7254,203,223.05,10.0,False,IN,Summer
891,CMP-00892,Q4_Launch_CMP-00892,2023-08-03,2023-08-04,Instagram,18144,339,473.89,56.0,True,IN,Launch
892,CMP-00893,Q3_Summer_CMP-00893,2023-07-04,2023-07-26,Facebook,25214,373,551.83,38.0,True,FA,Summer
893,CMP-00894,Q4_Winter_CMP-00894,,2023-01-16,TikTok,81719,1040,760.11,115.0,False,TI,Winter
894,CMP-00895,Q1_Launch_CMP-00895,2023-05-08,2023-05-27,Instagram,72774,1494,2936.53,256.0,True,IN,Launch
895,CMP-00896,Q2_Launch_CMP-00896,2023-11-28,2023-12-26,Facebook,7090,83,109.32,8.0,True,FA,Launch
896,CMP-00897,Q3_Launch_CMP-00897,2023-11-27,2023-12-19,Google Ads,12637,413,290.56,23.0,False,INVALID,Launch
897,CMP-00898,Q1_BlackFriday_CMP-00898,2023-06-19,2023-07-14,Instagram,23415,499,918.39,,True,IN,BlackFriday
898,CMP-00899,Q3_Winter_CMP-00899,,2023-01-07,Email,25071,1077,659.08,208.0,True,E-,Winter
899,CMP-00900,Q1_Summer_CMP-00900,2023-04-24,2023-05-24,Facebook,59243,768,1429.71,46.0,True,FA,Summer
900,CMP-00901,Q2_Winter_CMP-00901,2023-10-25,2023-11-11,Facebook,42240,804,1603.86,83.0,False,FA,Winter
901,CMP-00902,Q4_Winter_CMP-00902,2023-07-11,2023-07-26,Facebook,84807,3325,5155.9,417.0,True,FA,Winter
902,CMP-00903,Q1_Winter_CMP-00903,2023-10-29,2023-11-01,TikTok,34434,1169,1935.48,144.0,True,TI,Winter
903,CMP-00904,Q4_Launch_CMP-00904,2023-01-13,2023-01-30,Google Ads,70724,889,894.29,44.0,True,GO,Launch
904,CMP-00905,Q2_Summer_CMP-00905,2023-02-13,2023-02-19,Facebook,76697,3458,6612.96,432.0,True,FA,Summer
905,CMP-00906,Q4_BlackFriday_CMP-00906,2023-03-14,2023-03-29,Email,29732,1340,1734.73,144.0,False,EM,BlackFriday
